ticker,market_cap,total_revenue,ebitda,net_income,roa,roe,debt_to_equity,free_cashflow,trailing_pe,price_to_book,currency,sector,industry,country,price,avg_daily_volume,price_volatility,avg_daily_volume_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,r_d_intensity,net_margin,operating_margin,company_name,beta,free_float_pct,bid_ask_spread,employees,revenue_per_employee,market_share,scope1_emissions,scope2_emissions,scope3_emissions,emissions_intensity,renewable_energy_pct,energy_efficiency,water_usage_intensity,waste_recycling_pct,carbon_reduction_target,environmental_fines,employee_turnover,gender_diversity_pct,women_management_pct,pay_gap_ratio,injury_rate,safety_training_hours,employee_satisfaction,community_investment_pct,supply_chain_audit_pct,human_rights_policy,board_independence_pct,board_diversity_pct,board_size,exec_comp_esg_linked,ceo_pay_ratio,shareholder_rights_score,ethics_compliance_score,anti_corruption_policy,data_privacy_score,tax_transparency_score,esg_controversy_score,esg_risk_rating,environmental_fines_log,avg_daily_volume_log,avg_daily_volume_30d_log,scope1_emissions_log,scope2_emissions_log,net_income_log,ebitda_log,employees_log,total_revenue_log,scope3_emissions_log,board_size_rank,scope1_emissions_norm,scope2_emissions_norm,scope3_emissions_norm,emissions_intensity_norm,renewable_energy_pct_norm,energy_efficiency_norm,water_usage_intensity_norm,waste_recycling_pct_norm,carbon_reduction_target_norm,environmental_fines_norm,employee_turnover_norm,gender_diversity_pct_norm,women_management_pct_norm,pay_gap_ratio_norm,injury_rate_norm,safety_training_hours_norm,employee_satisfaction_norm,community_investment_pct_norm,supply_chain_audit_pct_norm,human_rights_policy_norm,board_independence_pct_norm,board_diversity_pct_norm,board_size_norm,exec_comp_esg_linked_norm,ceo_pay_ratio_norm,shareholder_rights_score_norm,ethics_compliance_score_norm,anti_corruption_policy_norm,data_privacy_score_norm,tax_transparency_score_norm,esg_controversy_score_norm,esg_risk_rating_norm,E_score,S_score,G_score,ESG_composite,roa_norm,roe_norm,net_margin_norm,operating_margin_norm,free_cashflow_norm,total_revenue_norm,ebitda_norm,revenue_per_employee_norm,r_d_intensity_norm,debt_to_equity_norm,market_cap_norm,trailing_pe_norm,price_to_book_norm,profitability_score,growth_score,efficiency_score,stability_score,valuation_score,financial_score,avg_daily_volume_norm,bid_ask_spread_norm,free_float_pct_norm,price_volatility_norm,beta_norm,price_momentum_1m_norm,price_momentum_3m_norm,price_momentum_6m_norm,market_liquidity_score,market_volatility_score,market_momentum_score,market_score,operational_score,risk_adjusted_score,value_score,similarity_rank,sector_position,pref_esg_first,pref_balanced,pref_financial_first
PFE,151580966912.0,62784999424.0,24458999808.0,9797000192.0,0.05189,0.105979994,-66.531,14302749696.0,-15.5,-1.6334784,USD,Healthcare,Drug Manufacturers - General,US,34.59729953765869,52096455.37848605,-15.773969546797556,46395473.333333336,8.8617773026193,13.560674835929309,17.428224794172166,4.055108741510594,15.604046001241228,38.95675723881647,PFE,-1.5248751712616262,83.67548681223565,-0.2633621504116234,313924.99712,200000.0,10.729493355200328,538.9308390511421,171.88776537191134,2342.742379573113,0.0258455144606062,20.01107568880225,72.51847696344362,3.6751564822550975,50.09017771902146,1.0,8.736613512459268,6.093226919715644,43.421289208710334,42.87494768417256,0.861512618483739,0.7570420909113444,9.961668610795972,91.58809316605542,0.8922555440256955,55.43408419351351,1.0,78.78439860764198,21.84882987406624,9.0,11.801277592429551,33.74957788305942,62.35611957683244,63.16441012720733,0.0,70.62407970647482,55.59991781508959,48.98313874419816,69.40486746197205,2.275893368537515,17.768607488642395,17.652712476520005,6.291441055524692,5.152642628889486,23.005342073008823,23.92026407548631,12.656912559152191,24.8629820192291,7.759504238331297,54.16666666666666,-0.40103727622974716,0.7032351632644077,-0.3500577159773545,-0.4753661500894717,-0.6802924132439349,0.17733611371977576,-0.3573056319887573,0.48454669900387337,1.35136615150415,-0.508185841563912,-0.058276107508898486,0.12200602867416666,0.7159486801168934,-0.05363126343168364,-0.23258344437431913,0.38441952315090594,1.9305169907348059,-0.050473067044859744,0.016135911250237403,1.0252557850947164,-0.5848868311855041,-1.309245453945415,-0.03344690549544648,-1.359401750659686,0.565439120747412,-0.4063929795994986,-0.7519652431870673,-1.5147423686724573,0.2388522752995943,-0.6747152090390002,-0.3797873567552207,-0.3987476321800691,50.09205109620137,55.88890566383371,41.7327309394502,49.61315414784734,-0.5064157958171894,-0.5986543771561129,-0.34218915727290733,0.7654086014693314,-0.26764287603061077,-0.5575920927323333,-0.38110978393643774,0.0,2.5778124171586043,0.2762792712152954,-0.7044473773426976,0.788752020071212,0.5900185724356601,-0.18989872096149782,56.82497473464376,1.2889062085793022,47.23720728784397,0.6893852962534361,53.56473248477988,1.5083006293786234,-1.3888837980499755,0.6906452327520733,1.3608403569195227,-1.9563841487149973,1.0371816923426518,1.2801962578460917,0.6824974734597612,0.2700206880269071,-0.29777189589773734,0.9999584745495015,56.373284976125845,61.6356068432418,36.39159643060535,43.10614703742499,0.887801983977418,0.75,53.59974114155539,53.97593017121038,52.85487146661094
ABT,190423629824.0,44328001536.0,11492666368.0,6524000256.0,0.05039,0.13158,-25.31,14302749696.0,-29.411291,-3.7337475,USD,Healthcare,Medical Devices,US,109.41000366210938,6914491.2350597605,-32.900165216933715,10002463.333333334,-12.232242813682204,-11.795762790520016,-13.227112910314098,0.0,14.717560074756989,25.92642566723088,ABT,-1.414436223607146,45.99461084703485,-0.2647042405865561,221640.00768,200000.0,8.277309695072029,705.4452744948524,10.0,4094.428512516148,0.0542678791678121,37.54756126913208,69.10003759875661,5.787815447698709,36.67218566617394,0.0,98.89863833302996,13.457365729120983,44.15545829890508,37.88512348377426,0.8459539323945836,1.1415909951213123,7.588335441732384,72.25700304567141,0.5898816728456603,57.52237512256205,0.0,88.03812493466876,26.993556901496344,11.0,51.29334674929018,18.3495779549444,52.100779397732566,72.38952272609703,0.0,80.19096458445681,74.01128577912455,62.20369288690493,69.95576705063742,4.604156055261615,15.749130090892477,16.118342053931947,6.560245739102959,2.3978952727983707,22.59875356109819,23.164974961850515,12.308814269442706,24.514882403184803,8.317626633673573,72.5,-0.33408729899728157,-0.6565244248540693,-0.2231706083150832,-0.009280820121860897,0.7468719594351422,-0.1366149689033434,-0.05188917358457185,-0.5250484561089139,-0.7276586969637729,1.7461133180228328,1.8515185659020221,0.18727987243202954,0.2288707922182449,-0.30987360146954507,0.0932333177756653,-0.4941169996619078,0.01142631253805792,-0.5849595985062004,0.17906317458353968,-0.9591102505724767,0.24038525961257895,-0.6535839470851856,0.6354912044134855,1.0043138159586171,-0.38681409931781924,-1.3003127932770608,0.1708177489202482,-1.5147423686724573,0.9740763411239786,0.5559734876410175,0.406831068224553,-0.3499691438348325,46.62178545486116,53.87331210794245,47.281162277625015,49.35763283026877,-0.5295520328996504,-0.5292183759084191,-0.4164424863905218,0.04835853681815904,-0.26764287603061077,-0.576844274943591,-0.4429223714741417,0.0,-0.2996820138948844,0.7353114116561137,-0.6940567354078043,0.20194461954448298,0.4190725122217405,-0.33889944688220863,36.09568483749975,-0.1498410069474422,42.64688588343068,0.31050856588311176,46.32111371010331,-0.5638814970124847,-1.4018216866787607,-2.04759886347462,-1.1489450241465007,-1.5232128334667532,-1.6276322742050569,-1.2312079308155706,-1.3904315162406222,-1.3377673490552884,-1.3360789288066268,-1.4164239070870834,22.782844192195434,50.582974530940355,61.48945024163338,46.89491434114757,0.9645905071108208,0.625,49.364203191942906,47.18844289411698,47.18469074391323
COST,429910884352.0,280390991872.0,13125000192.0,8302000128.0,0.08524,0.30325,-26.968,7170250240.0,-51.81166,-14.18593,USD,Consumer Defensive,Discount Stores,US,892.3944818115235,2399072.111553785,-20.63677403082988,2759610.0,12.44785710195202,5.528783972693008,1.9458605724684164,0.0,2.960865494491317,4.680963573177712,COST,-0.6123211914683144,66.79136732703374,-0.0418406403770263,1401954.95936,200000.0,9.34257325103661,1464.963230588646,69.55703562250996,10465.932522914924,0.0079539001038022,29.30103631819127,81.69747807643148,2.042128940476885,36.260919258468746,0.0,43.92498630166421,3.788431915412242,27.77944923977328,34.95478954544556,0.7744350937844466,0.6807768979100969,9.784587982663863,69.87024099549869,1.279910832814395,50.48786531673001,0.0,78.89169815724888,42.03849513721904,12.0,8.805518397734978,19.68169001912121,61.37232416901108,47.26120673371044,1.0,78.48225826958793,45.09556580904908,59.04619017929107,68.36559806388084,3.8049941277539214,14.690593017203131,14.830600285731084,7.290267800678195,4.256421398663364,22.839762302115684,23.297784660128865,14.153378933358605,26.35945086560292,9.255976283184149,77.5,-0.02871011213279567,-0.15628124686235695,0.2383628251772249,-0.7687625323767642,0.07574851486122405,1.020339902697385,-0.5933841929133632,-0.5559929201572205,-0.7276586969637729,0.37162047782379937,-0.655995044705056,-1.2686858866543016,-0.05717152274045456,-1.4877464831640737,-0.2972006568442384,0.3188696031798835,-0.2255190833519716,0.6347598530441592,-0.3697652552165566,-0.9591102505724767,-0.5753175700558381,1.2637941415207097,0.9699602593679515,-1.5387066793078554,-0.30444344941383744,-0.4921467617557237,-2.3427540226441916,0.6491753008596247,0.8427606599863278,-1.3768676675111284,0.218960742977803,-0.4907680135079365,46.389825890717866,48.11426608797974,34.50409253021431,43.427659951608454,0.007979875316191912,-0.0635904251106108,-1.4012000396953024,-1.1207644347956098,-0.34852849755818693,-0.33061096382435223,-0.4351407747834773,0.0,-0.2996820138948844,0.7168481213708009,-0.6299924791695346,-0.7429498768562844,-0.4316562915357766,-0.5852207043687037,46.35572401756882,-0.1498410069474422,42.83151878628401,-0.5873030841960305,42.72618247949616,-0.7709723346571568,0.7466065581413919,-0.5363124564225985,0.6482129970506626,1.6228984871427925,1.490212242315028,0.484685285288801,-0.36442759824065385,-0.1868927443127878,1.1355557420967275,0.536823309787725,58.539132356804416,48.55778472576051,43.51787002939838,55.87303084199354,0.841089932799953,0.42857142857142855,47.83668189064171,48.210995228919714,47.719860314767274
AVGO,1569883029504.0,63886999552.0,35002998784.0,23125999616.0,0.09788,0.31048,-166.032,25044125696.0,-69.41509,-5.5910907,USD,Technology,Semiconductors,US,331.1099853515625,26191962.151394423,-32.013297142671746,29432836.666666668,-4.33112409349965,-11.880486753011754,15.13023152613231,0.0,36.19828725432142,54.78892267512072,AVGO,-1.2069123415735583,76.05940864074756,-0.0750093192487072,319434.99776,200000.0,10.062940979217334,239.55307867734456,530.0618117919598,1488.7720354956707,0.0195579543450715,22.97209118864614,67.37495643147855,3.640394577090676,16.824801566890855,1.0,8.634957821673652,3.183200123579228,38.51703111238923,42.09841059491775,0.9509548805610202,0.0020957467360321,10.51158420728192,81.34961198511107,0.759195809728279,57.04501327357046,0.0,100.0,37.13887652129312,14.0,22.67016088756056,33.792039600326184,87.4082360235129,70.01696505448554,0.0,93.36387799069684,57.698598843960056,38.0219710076404,90.0,2.265397924241144,17.08096317172716,17.19762153644718,5.482940766555953,6.274878420855113,23.86422334609173,24.27869957433697,12.674312212732996,24.88038172775636,7.306378390922744,95.0,-0.5214072260633631,3.7116811240569247,-0.4119168726787252,-0.5784729661946496,-0.4393173439251571,-0.29504723646801634,-0.36233098541132003,-2.018403255350013,1.35136615150415,-0.5107275140558649,-0.8129541246650078,-0.3140240099135134,0.6401476037424984,1.419429779303316,-0.8722268571191997,0.5879817293656863,0.9140935158618421,-0.2856740636926463,0.14181967627875086,-0.9591102505724767,1.3071773059906324,0.6393700841061177,1.6388983692768835,-0.7088673728732101,0.5680647251101076,1.777306719790755,-0.06650790360569703,-1.5147423686724573,1.9864270777339987,-0.5344310636559413,-1.03197306756574,1.424814144129426,46.34155517832069,51.00301427829005,61.25155046413706,52.44606444905487,0.20294123313106266,-0.04398018404188514,1.3828139454353494,1.6366416309054812,-0.14583103725219787,-0.5564426150442593,-0.3308448526266456,0.0,-0.2996820138948844,-0.8317519993992423,-0.3250431917619698,-1.4854994359629297,0.2678987876237287,0.606517117635562,55.271060401874486,-0.1498410069474422,58.317519994001685,-0.6088003241696005,47.70356998343117,0.3202418790330225,0.4268570500822399,0.13718991741550737,-1.018977542133073,-0.7092482418522851,-0.6294815470886705,-1.2395993349006547,0.5271060401838845,0.2947629488435899,-0.864112891992679,-0.4473249472684802,44.48947655518177,56.0582996929283,60.18977542148006,56.08800324171643,0.8894942661146458,0.6666666666666666,54.97583929858126,54.256182393466354,53.76506654622557
NFLX,351058788352.0,45183037440.0,13659992064.0,10981200896.0,0.15251,0.42762002,-63.782,24817524736.0,-32.711464,-13.128173,USD,Communication Services,Entertainment,US,82.76000213623047,41064494.82071713,-18.411775443625107,45896266.66666666,-11.732081643958724,-20.68622132500495,-21.740813774410682,0.0,24.30381293108568,30.232566994061745,NFLX,-0.849107568834597,85.21784760697787,-0.0237795238187563,225915.1872,200000.0,3.620806829479818,76.70917354672788,156.3097448039307,403.0968739701906,0.0126785244607698,33.27177358552977,61.6291945424591,2.2994696353312887,26.93333737617658,0.0,4.784864912809785,3.714436815569193,39.51515130066862,43.07472193008122,0.90526866845943,0.6878841955904473,10.480733652593024,93.71144010076809,0.551984056524251,70.87288523789454,0.0,89.33233033449618,22.371348086246105,6.0,12.47441719822114,27.567645669790405,71.28560153127135,69.0851002100651,1.0,73.12320185513317,56.44078501870841,68.06595103019843,60.79439878538248,1.7552450090868723,17.530654457489852,17.641894357272868,4.352973314069088,5.058216758583595,23.119450638358664,23.337737110195768,12.327919356374062,24.53398757549626,6.001654636271756,20.833333333333336,-0.5868814037938944,0.572389186222502,-0.49056006024297666,-0.6912855833236137,0.3988973427866426,-0.8227407167698032,-0.5561817457075973,-1.2578178608927846,-0.7276586969637729,-0.6069904498767396,-0.6751847220313821,-0.22528268030505053,0.7354494909362338,0.6670049448460603,-0.2911788565153432,0.5765617823491771,2.141311895916479,-0.6519487382067743,1.2206623344217387,-0.9591102505724767,0.35580596241835494,-1.2426539561782544,-1.0368540703588445,-1.3191123812068708,0.183181660761115,0.3719567099814275,-0.1597218367860262,0.6491753008596247,0.43091215378283454,-0.6185083174639634,0.7556334117364761,-1.1611472683924822,39.863816506570544,53.076030655674735,42.91235790658124,45.40265387876022,1.04556298767429,0.27374374832261816,0.38651576379699676,0.2853224927879632,-0.1484007899176435,-0.5759524014590263,-0.43259038287253476,0.0,-0.2996820138948844,0.30689180740005106,-0.6510858809583886,0.0627364080694662,-0.3455628515029279,0.3685488405328449,30.338678504354842,-0.1498410069474422,46.931081925996075,-0.14141322171673087,48.65431267125648,1.0023414060413516,0.9207175969574872,0.8027275618453454,0.9742789275478061,0.6941585027894669,-1.5644467617586195,-2.1117549197718746,-1.966132149551221,0.908595521614728,0.8342187151686364,-1.8807779436939052,50.98940880176622,47.25169904333251,40.25721072437916,51.41413221718005,0.875059680976751,0.42857142857142855,47.612569332697575,46.90494299590644,46.76740968487114
ADBE,122808868864.0,23768999936.0,9242000384.0,7129999872.0,0.18221001,0.55426,-57.266,8805874688.0,-17.57819,-10.424618,USD,Technology,Software - Application,US,293.3800048828125,4033382.868525896,-27.382091578441464,4422480.0,-16.17474411586827,-13.51844908375296,-15.646919154738514,0.0,29.997054529841872,38.88257986825214,ADBE,-1.079046164599318,75.66335980084688,-0.4802878974031438,118844.99968,200000.0,3.52032627523583,1472.3999320304918,10.0,5817.658834829575,0.0136987362774621,43.56884725261821,77.48917950148152,4.762392153913999,46.63777051244901,1.0,35.30819768244315,1.97962760542012,29.48804029093189,31.96482652151355,0.82855196069771,0.0073607280094827,10.317697524962586,82.80955201093062,1.4643389840756282,56.07620627649457,1.0,93.61685114981142,34.76990891715624,9.0,24.602507981860143,18.82953666048656,61.53483756551845,73.09291752530913,1.0,78.39593209642979,68.19732713846989,57.855101959726206,57.20522105476768,3.59204354724698,15.210116251206951,15.3022114087943,7.295327888117649,2.3978952727983707,22.687577053560556,22.947024191052133,11.685583813660667,23.891648044947114,8.668825073419002,54.16666666666666,-0.025720059102921695,-0.6565244248540693,-0.09834475776906819,-0.6745555974087074,1.2368997243472994,0.6338477778830425,-0.20012945082549402,0.22478103693580476,1.35136615150415,0.1561770094533459,-1.1250851753872368,-1.1167776862016972,-0.3490344854627901,-0.596473760925405,-0.867765996270252,0.5162107138484051,1.0590288131900696,0.9607614433494015,0.0662339087326327,1.0252557850947164,0.7379110005796902,0.3374607970341217,-0.03344690549544648,-0.5932107611934422,-0.3571360327603992,-0.47798107416380525,0.24117794783291974,0.6491753008596247,0.8361264127025059,0.1673454836819508,0.14809140352557285,-1.4789450444371475,54.38464816287231,48.55473466369337,52.85836603599511,51.88629380009652,1.503660636148597,0.6172348322422047,0.863389822988339,0.7613266724664812,-0.32997981054063846,-0.598289021661695,-0.4536516565721912,0.0,-0.2996820138948844,0.3794532063741752,-0.7121440836475593,0.7010896117655672,-0.1255138702454103,0.6831264306609967,34.4593999719035,-0.1498410069474422,46.205467936254024,0.28778787076007845,51.759840496078596,-0.6960178787416084,-3.4800705213512533,0.10840931266849917,-0.3402902115845264,-0.207722636691835,-2.1256896608612337,-1.4018297522366687,-1.5540600027991411,-1.3558930291414544,-0.27400642413818066,-1.6938598052990146,27.34565839024519,48.35704207305903,53.40290211589513,47.12212129238954,0.9825464079153815,0.5833333333333334,50.61644345156599,48.46076313812996,48.33548881687809
CRM,200691122176.0,40317001728.0,11800999936.0,7222000128.0,0.059499998,0.12184,-19.385,14523750400.0,-28.183155,-3.3085363,USD,Technology,Software - Application,US,210.8099975585937,8021454.581673306,-35.652232926546425,8423600.0,-17.411129661183566,-17.728313980091837,-15.642518511833646,0.0,17.91303871434554,29.27052962820956,CRM,-1.0882672387040482,95.99547360351,-0.3969541312324312,201585.00864,200000.0,11.174011366693872,664.1865089568222,13.59505118074907,3096.7704719660087,0.0170972670055292,25.363980413911207,73.37688679782565,4.852000800660832,36.51305085433408,0.0,19.23869711101884,8.052956422250585,45.54248389462509,47.96078526253783,0.9360921213892266,0.2129319980180239,5.476017254263368,79.47382121382168,0.4029135965986801,60.769734871947385,0.0,86.34762950015882,48.320696665312724,8.0,29.697195631501742,17.973706325358425,78.07880096045449,69.08574483313265,1.0,79.15511541009039,42.977942426715344,69.52113373285506,90.0,3.0075964703620643,15.897630457348884,15.946547967001845,6.500067465929736,2.6806825110316232,22.700397777663763,23.19145010525149,12.213971411183648,24.42003909606458,8.038437929131373,40.0,-0.35067609147073975,-0.6263281632553631,-0.2954380886705567,-0.6188246498920629,-0.24465923697114905,0.25617287754321316,-0.18717518041107206,-0.5370220609829166,-0.7276586969637729,-0.24560480173858293,0.44995453046975853,0.3105981832031474,1.212398840759426,1.1746489451087998,-0.693591619872414,-1.2760336305348883,0.7278747066270195,-0.9154508482205246,0.43242032404313613,-0.9591102505724767,0.08962235044289704,2.0644192666922323,-0.3679159604499124,-0.2882788403896967,-0.4100559805694526,0.9640946071119064,-0.1596573554914419,0.6491753008596247,0.8944703616153011,-1.5184179947629814,0.8422162821113186,1.424814144129426,43.47873609243313,54.54227008868903,53.93478678420136,50.48778819865316,-0.38903798386715377,-0.5556365983163567,-0.14878462513749938,0.2323822470550442,-0.2651366326847337,-0.5810280809786528,-0.441452495988446,0.0,-0.2996820138948844,0.8012915051063416,-0.6913101205106591,0.25374996914527087,0.45368149608901404,-0.22524271859013986,34.46237570824633,-0.1498410069474422,41.98708494892766,0.35371573261714245,47.230337781480145,-0.5131127952769624,-2.6767243633421742,1.5859304466083826,-1.552251131254345,-0.24389017434751908,-2.281882622232676,-1.8187918070064122,-1.5537624291648608,-0.5346355706702514,-0.898070652800932,-1.8848122861346497,29.025617801024502,53.4838668351174,65.52251131277093,46.46284267380476,0.9195899208084442,0.3333333333333333,49.75570207703963,47.50372847337799,48.01958563672346
NKE,112489039917.8752,46513000448.0,4263137474.56,2524000000.0,0.0502,0.17950001,-80.099,2576624896.0,-36.36257,-6.5328856,USD,Consumer Cyclical,Footwear & Accessories,US,62.18000030517578,16945829.083665337,-43.037289413804615,22195260.0,-2.401504946293065,-3.5793918777030864,-15.703326189024711,0.0,5.426439867756432,8.186958405870245,NKE,-0.9296776599051034,55.38654888838457,-0.1048420049886096,232565.00224,200000.0,2.343621738276884,50.0,212.7224217149042,233.32583582536043,0.2402103266051317,26.8374021407755,66.31006704380954,9.2808370795588,29.748491798920803,0.0,27.76152782630037,7.4922014143491324,44.54088567923989,22.395363175362583,0.8455008476020192,0.4414783192814175,4.314261660925582,84.34700139066167,0.7033577543203207,57.62888482770828,0.0,63.63302882312067,44.75815209731916,8.0,20.133055041449868,10.009572718890892,53.78873149648996,80.2090073193431,1.0,57.990640650490825,74.2747490900347,53.88268302646551,55.571684543092296,3.359038654748542,16.645532348761524,16.915389355586402,3.9318256327243257,5.364678078276094,21.649110782021573,22.13284938363057,12.356929344325223,24.56299769001303,5.456712607575342,40.0,-0.597620283916128,1.0462216475261858,-0.5028577861825123,3.0399041390323682,-0.12474838112266219,-0.3928471797948356,0.45307935819542966,-1.0460003061571082,-0.7276586969637729,-0.03251053996934472,0.3045299323061655,0.2215476275581726,-1.2831503596442264,-0.31733563945339754,-0.4999511710761517,-1.7060805926021725,1.2116588384223266,-0.38437534512967936,0.18737300083261443,-0.9591102505724767,-1.9361265565280548,1.6103964726249298,-0.3679159604499124,-0.8607205603775254,-0.9025151953219753,-1.1531802945723424,0.9529965366958169,0.6491753008596247,-0.7320393520745598,0.5735844179836406,-0.08826615689977228,-1.6235838195164947,50.99311004321048,50.1204180791723,46.559429046598524,49.35756355681353,-0.5324826229300954,-0.3992428644124648,-1.1946800037505856,-0.9278319827211806,-0.40062219112330927,-0.5745651395478736,-0.4773866932232298,0.0,-0.2996820138948844,0.12518764118446107,-0.7149046988930039,-0.09127489260043876,0.19124378770749775,-0.6909719329875272,34.4212572583171,-0.1498410069474422,48.748123588153994,0.049984447553529494,42.41627846484064,-0.10381387074273433,0.13926686217272488,-1.365092997167175,-2.6345058927357687,0.37814089251784067,-0.38571217428807386,-0.4174253076397393,-1.5578742741577558,-0.44321333524572815,-1.128182500108964,-0.7870039186951896,34.96317480520925,43.142624862951955,76.34505892774376,49.50015552445885,0.9881830466837833,0.5,50.27511482409086,47.9065905098654,48.436720420526385
TMO,218575683584.0,44556001280.0,11152000000.0,6704000000.0,0.05039,0.13024001,-73.566,4364624896.0,-32.79425,-4.0952125,USD,Healthcare,Diagnostics & Research,US,581.77001953125,2304277.290836653,-24.616073124928867,2271097.533333333,0.4003809259373714,4.672159078242988,25.84875643133828,0.0,15.04623352053194,25.02917604728105,TMO,-0.7648703003240811,59.333257311234654,-0.1631755403706576,222780.0064,200000.0,4.0887673348481846,1501.549005776904,13.929569040967136,4637.729435106846,0.1308734539421627,23.82893830663408,66.3175940339693,1.7366297807846365,55.31120690919764,0.0,1.3314914783959837,4.420331958552592,47.83298029036388,30.96058189117465,0.8870834551428823,0.1483140941801557,5.093486820500766,83.42195222897942,0.4083031460213384,49.502834332968845,0.0,97.72516279941108,33.115819693647175,5.0,20.61564696064711,12.568005247771756,92.91913764816658,52.57815751176333,1.0,53.43918025378577,50.39929623265843,70.9749642542375,85.16153436878474,0.8465081822717759,14.65027807945729,14.635774207787753,7.314918282035141,2.703343745827531,22.62597020027536,23.13488469105425,12.31394453385015,24.52001269067969,8.442195779081628,8.333333333333332,-0.014000175367499394,-0.6235184149906723,-0.18381545138297142,1.2469388844620257,-0.3695849181193399,-0.39215589747052065,-0.6375486666522988,0.8773868314427419,-0.7276586969637729,-0.6933343052463461,-0.49211989680911056,0.5142426921591732,-0.44706305998451074,0.3675052601524154,-0.7483404332869954,-1.4176348863250607,1.1198247405001311,-0.9059240939219002,-0.44661680892025346,-0.9591102505724767,1.1043012335405333,0.1266580417110733,-1.3713231253133105,-0.8318360259359424,-0.7443154793921949,2.2576714924333516,-1.8109023302920046,0.6491753008596247,-1.0818233476994787,-1.0223453367791393,0.9287186981653585,0.996400247555581,47.69432762195576,45.3578558138161,41.2515617930751,44.94373274044268,-0.5295520328996504,-0.5328528886234513,-0.3889123284802464,-0.0010164844127838926,-0.3803454995955383,-0.5766064522682977,-0.444546382594216,0.0,-0.2996820138948844,0.19793835013135383,-0.6865258946151753,0.05924432114094138,0.38965198813022084,-0.36653584680233403,62.518979579005475,-0.1498410069474422,48.020616498684255,0.2244481546355811,45.09957836885221,-0.7753199130966626,-0.42307447538612436,-1.0782883313632805,0.06506032931172707,1.024559771260259,-0.031749081249101904,0.39984168936546916,1.2518979578920821,-0.7588942399486891,0.544810050285993,0.5399968553361498,50.43768751414334,46.93016678603088,49.34939670687319,47.75551845362708,0.9717250292471663,0.375,49.694797299358896,50.436841637540425,49.82150516640855
LIN,215773413376.0,33504000000.0,13150000128.0,7093000192.0,0.06989,0.17979999,-64.673,3498374912.0,-30.75936,-5.5642753,USD,Basic Materials,Specialty Chemicals,US,460.1600036621094,2224021.8326693224,-12.6813656874561,2352260.0,7.919976512938631,7.4305628138849,0.8527979460399404,0.0,21.1706070678128,39.2490452722063,LIN,-0.7928376843051221,68.40744140210401,-0.1255617603584788,167520.0,200000.0,6.632398235921046,268.26997088168105,88.39083927882706,1254.0938358010692,0.29522779396795845,15.422542015382248,52.06228708780354,3.550925941041654,48.13447621588736,0.0,185.1430809335884,12.239694115962862,23.86549915331937,18.39985982631993,0.7814295234317964,1.7529768292750136,13.399864809226305,65.03408222054848,0.739694467218594,34.65626297584163,1.0,61.9274476917322,26.038613422034512,6.0,47.23929801610768,31.39540454135008,66.51206469694893,75.88755992446369,1.0,54.3519168830476,46.77561398325955,62.39173184993456,90.0,5.226515630321394,14.614828200787915,14.670887551231765,5.595714485548383,4.493018208012247,22.682374246376284,23.299687605380072,12.028863995523032,24.234930671664383,7.134965618333385,20.833333333333336,-0.5098611083100022,0.0019113444281855221,-0.4289162868035645,3.9421103662040347,-1.0537191042160783,-1.7013700070159126,-0.3752650151848418,0.3373960109847991,-0.7276586969637729,3.9024621229701295,1.5357310962520783,-1.6166691643914477,-1.673168375146321,-1.3725523725683546,0.6112422126848056,1.6571362964596477,-0.7056279217821336,-0.3201453124026088,-1.60493781077483,1.0252557850947164,-2.088234848537483,-0.7752851913634569,-1.0368540703588445,0.7616671706184863,0.4198696950526909,-0.04413471975162493,0.5207245059174452,0.6491753008596247,-1.0116786826228483,-1.2645665988497645,0.41801932185874674,1.424814144129426,46.26754218382286,49.80577129689827,45.356403479191805,47.23258076200994,-0.22878095082765834,-0.3984292157104183,0.12407395935513366,0.7814930082311649,-0.39016914820376236,-0.5881346078076095,-0.4350215960858457,0.0,-0.2996820138948844,0.29696973765082685,-0.6872755184605361,0.14508024472688563,0.27008135888712553,-0.02236246943110809,45.61658970179667,-0.1498410069474422,47.030302623488424,0.20758080180700558,47.25743248204313,-0.7790006722029237,-0.0604737308202062,-0.41887343246750325,1.8140508716830646,0.914864154266314,0.918203712601977,0.6730451573670242,-0.4383410298173686,-0.41944927849687774,1.3644575129746892,0.38430261338387744,57.13696653017638,51.02976731470655,31.859491282903512,47.9241919819159,0.9870354433049654,0.6666666666666666,50.26260882442984,49.872260949096,48.58184928240624
